id1,id2
114778,43216
114778,78152
114778,59793
114778,80245
114778,110194
114778,90499
114778,52302
114778,3291
114778,118718
114778,102923
114778,57490
114778,62696
114778,22835
114778,94646
114778,81323
114778,56448
114778,96610
114778,127038
114778,88862
114778,46261
114778,105287
114778,26489
114778,124122
114778,147133
114778,75006
114778,85421
114778,83408
109863,63684
109863,22254
109863,35983
109863,59352
109863,52837
150189,105386
52556,39499
52556,63684
52556,28687
52556,59093
52556,6151
52556,147648
52556,58623
52556,150189
52556,22254
52556,35983
52556,105386
52556,59352
52556,53074
98246,98876
98246,43216
98246,78152
98246,97971
98246,52590
98246,7584
98246,57490
98246,13514
98246,126124
98246,105078
98246,106459
98246,47383
98246,56108
98246,92741
98246,94646
98246,22254
97971,98876
97971,43216
97971,78152
97971,98246
97971,52590
97971,7584
97971,57490
97971,13514
97971,126124
97971,47971
97971,105078
97971,106459
97971,47383
97971,56108
97971,10697
97971,92741
97971,94646
81287,98876
81287,43216
81287,78152
81287,22254
75860,98876
75860,43216
75860,78152
75860,59793
75860,81497
75860,102438
75860,52302
75860,81287
75860,57490
75860,105797
75860,92741
75860,94646
75860,22254
75860,35983
140067,43216
140067,78152
140067,13514
140067,10697
140067,22835
140067,125717
140067,94646
140067,6682
140067,56448
140067,96610
140067,48985
140067,124122
4279,98876
4279,39499
4279,43216
4279,12861
4279,78152
4279,59793
4279,80245
4279,81497
4279,102438
4279,52302
4279,85504
4279,97971
4279,57490
4279,13514
4279,105797
4279,84985
4279,22835
4279,92741
4279,22254
4279,124122
52134,98876
52134,43216
52134,78152
52134,81497
52134,102438
52134,7584
52134,47971
52134,105078
52134,56108
52134,22254
52134,35983
52590,98876
52590,43216
52590,78152
52590,98246
52590,97971
52590,7584
52590,57490
52590,126124
52590,105078
52590,106459
52590,47383
52590,56108
52590,105797
52590,92741
52590,22254
111113,47405
7584,43216
7584,78152
7584,57490
7584,13514
31004,98876
31004,43216
31004,78152
31004,95792
31004,59793
31004,81497
31004,102438
31004,52302
31004,97971
31004,81287
31004,7584
31004,57490
31004,13514
31004,126124
31004,56108
31004,62696
31004,105797
31004,92741
31004,94646
31004,22254
31004,111124
31004,35983
31004,56383
31004,105287
72754,98876
72754,43216
72754,78152
72754,7584
72754,57490
72754,13514
72754,47971
72754,60009
72754,105797
72754,92741
72754,94646
72754,22254
72754,77498
130347,98876
130347,43216
130347,78152
130347,126125
130347,57490
130347,13514
130347,47971
130347,92741
85195,98876
85195,43216
85195,78152
85195,85504
85195,98246
85195,97971
85195,52590
85195,7584
85195,57490
85195,13514
85195,126124
85195,47971
85195,105078
85195,106459
85195,47383
85195,92741
85195,22254
137197,43216
137197,78152
137197,57490
137197,105078
137197,10697
137197,105386
123713,43216
123713,78152
123713,10697
57490,78152
13514,43216
13514,78152
13514,57490
13514,105078
13514,10697
13514,105386
118598,43216
118598,78152
118598,54026
118598,7584
118598,57490
118598,105287
118598,26489
126124,98876
126124,43216
126124,78152
126124,85504
126124,98246
126124,97971
126124,52590
126124,7584
126124,57490
126124,13514
126124,47971
126124,105078
126124,47383
126124,92741
126124,22254
3912,98876
3912,43216
3912,78152
3912,57490
3912,13514
3912,22835
3912,92741
3912,22254
3912,35983
77038,98876
77038,43216
77038,78152
77038,120524
77038,98246
77038,57490
77038,13514
77038,92741
77038,94646
77038,22254
77038,116276
75245,43216
75245,78152
75245,63684
75245,7584
75245,57490
75245,13514
75245,105078
75245,56880
75245,105386
75245,117130
75245,134418
75245,26489
11680,43216
11680,78152
11680,7584
11680,13514
11680,47971
11680,105078
11680,10697
49148,47405
105078,43216
105078,78152
105078,13514
105078,47971
105078,117130
15433,128481
15433,98876
15433,43216
15433,12861
15433,63684
15433,104990
15433,28687
15433,147648
15433,99188
15433,15420
15433,15247
15433,85504
15433,81287
15433,57490
15433,92741
15433,22254
15433,35983
15433,59352
15433,52837
15433,127038
15433,105287
15433,26489
106459,43216
106459,57490
76903,43216
76903,78152
76903,7584
76903,57490
76903,13514
76903,105078
76903,10697
76903,105386
76903,51174
47383,43216
47383,78152
47383,7584
47383,57490
47383,105078
47383,10697
47383,105386
79721,43216
79721,78152
79721,7584
79721,57490
79721,13514
79721,105078
79721,106459
79721,10697
79721,94646
79721,105386
101953,98876
101953,43216
101953,78152
101953,81497
101953,102438
101953,24855
101953,85504
101953,98246
101953,97971
101953,81287
101953,52134
101953,7584
101953,57490
101953,13514
101953,126124
101953,47971
101953,105078
101953,56108
101953,10697
101953,92741
101953,22254
101953,35983
101953,105386
11439,128481
11439,98876
11439,39499
11439,43216
11439,12861
11439,78152
11439,63684
11439,59793
11439,80245
11439,110194
11439,90499
11439,104990
11439,101901
11439,59459
11439,28687
11439,59093
11439,7802
11439,147648
11439,99188
11439,8979
11439,102438
11439,45219
11439,52302
11439,15420
11439,3291
11439,15247
11439,118718
11439,102923
11439,114778
11439,98246
11439,97971
11439,81287
11439,52590
11439,7584
11439,57490
11439,13514
11439,118598
11439,126124
11439,47971
11439,106459
11439,47383
11439,56108
11439,10697
11439,66558
11439,56880
11439,144102
11439,77662
11439,84985
11439,22835
11439,114020
11439,92741
11439,94646
11439,22254
11439,111124
11439,35983
11439,105386
11439,92783
11439,59352
11439,63260
11439,56383
11439,81323
11439,56448
11439,96610
11439,52837
11439,127038
11439,134418
11439,88862
11439,46261
11439,105287
11439,26489
11439,124122
11439,147133
11439,75006
11439,85421
11439,83408
56108,98876
56108,78152
56108,57490
56108,13514
131526,43216
131526,78152
131526,10697
131526,6682
1815,21372
1815,41391
1815,47405
1815,117130
10697,43216
10697,78152
66558,43216
66558,78152
66558,57490
66558,10697
60009,78152
63333,43216
63333,78152
63333,7584
63333,57490
63333,13514
63333,47971
63333,10697
63333,6682
56880,43216
56880,78152
56880,59248
56880,13514
56880,75245
56880,105078
56880,10697
56880,105386
56880,117130
56880,134418
62696,98706
62696,47405
105797,98876
105797,43216
105797,78152
105797,7584
105797,57490
105797,47971
105797,92741
39163,78152
39163,10697
39163,94646
144102,98876
144102,43216
144102,12861
144102,78152
144102,98246
144102,97971
144102,52590
144102,7584
144102,57490
144102,126124
144102,56108
144102,105797
144102,72132
144102,22835
144102,92741
144102,22254
144102,63260
77662,98876
77662,39499
77662,43216
77662,12861
77662,78152
77662,85504
77662,7584
77662,57490
77662,47971
77662,56108
77662,105797
77662,84985
77662,22835
77662,114020
77662,92741
77662,94646
77662,22254
77662,92783
77662,56448
77662,96610
77662,124122
131732,43216
131732,78152
131732,118598
131732,47405
131732,22835
84985,43216
84985,78152
84985,57490
84985,13514
84985,105078
84985,10697
84985,72132
84985,22835
84985,68131
84985,114020
84985,105386
72132,43216
72132,78152
72132,57490
72132,13514
72132,105078
72132,10697
72132,22835
72132,68131
72132,114020
69899,39499
69899,43216
69899,12861
69899,78152
69899,80245
69899,7584
69899,13514
69899,47971
69899,105078
69899,63333
69899,84985
69899,72132
69899,22835
69899,68131
69899,114020
69899,22254
69899,105386
69899,117130
22835,78152
22835,10697
22835,114020
68131,43216
68131,13514
68131,105078
68131,84985
68131,22835
68131,105386
120447,43216
120447,12861
120447,78152
120447,63684
120447,7584
120447,57490
120447,13514
120447,75245
120447,105078
120447,10697
120447,56880
120447,84985
120447,72132
120447,22835
120447,68131
120447,114020
120447,92741
120447,105386
120447,101221
120447,105287
120447,26489
9339,128481
9339,98876
9339,43216
9339,12861
9339,78152
9339,54026
9339,63684
9339,59793
9339,80245
9339,90499
9339,104990
9339,28687
9339,59093
9339,6151
9339,147648
9339,99188
9339,102438
9339,52302
9339,15420
9339,15247
9339,98246
9339,97971
9339,81287
9339,7584
9339,57490
9339,13514
9339,118598
9339,47971
9339,105078
9339,56108
9339,10697
9339,84985
9339,72132
9339,22835
9339,68131
9339,114020
9339,92741
9339,22254
9339,35983
9339,105386
9339,59352
9339,52837
9339,127038
9339,105287
9339,26489
50613,43216
50613,78152
50613,57490
50613,13514
50613,10697
50613,22835
50613,114020
114020,43216
114020,78152
114020,10697
114020,22835
114020,96610
125717,43216
125717,78152
125717,80245
125717,57490
125717,10697
125717,84985
125717,22835
125717,68131
125717,114020
125717,96610
92741,98876
92741,43216
92741,78152
92741,57490
92741,13514
92741,47971
128303,43216
128303,78152
128303,7584
128303,57490
128303,13514
128303,105078
128303,10697
128303,94646
53658,78152
53658,21372
53658,41391
53658,122251
53658,142563
53658,3739
53658,66227
53658,15247
53658,60009
53658,71995
53658,92569
53658,105287
9768,78152
9768,57490
9768,22254
9768,105287
57041,39499
57041,22254
94646,78152
88963,22254
20423,128481
20423,98876
20423,43216
20423,12861
20423,104990
20423,147648
20423,99188
20423,81287
20423,57490
20423,22835
20423,92741
20423,35983
20423,59352
20423,52837
20423,105287
20423,26489
36157,128481
36157,98876
36157,39499
36157,43216
36157,12861
36157,78152
36157,63684
36157,104990
36157,28687
36157,147648
36157,99188
36157,81287
36157,57490
36157,13514
36157,105797
36157,84985
36157,22835
36157,92741
36157,20423
36157,35983
36157,59352
36157,52837
36157,127038
36157,105287
36157,26489
36157,135613
131875,128481
131875,98876
131875,43216
131875,12861
131875,78152
131875,95792
131875,17033
131875,96672
131875,63684
131875,59793
131875,80245
131875,110194
131875,90499
131875,104990
131875,147648
131875,99188
131875,102438
131875,52302
131875,97971
131875,81287
131875,4279
131875,7584
131875,57490
131875,13514
131875,118598
131875,56108
131875,56880
131875,62696
131875,105797
131875,84985
131875,22835
131875,9339
131875,92741
131875,94646
131875,22254
131875,35983
131875,59352
131875,52837
131875,127038
131875,134418
131875,105287
131875,26489
131875,124122
111124,22254
111124,35983
35983,22254
77498,22254
54023,63684
54023,15247
54023,22254
54023,35983
54023,93955
54023,134418
47083,43216
47083,78152
47083,57490
47083,105797
47083,92741
47083,22254
49368,105386
51174,22254
51174,35983
51174,105386
116276,22254
101221,22254
101221,35983
98041,22254
113475,22254
113475,105386
113475,116276
25458,63684
25458,147648
25458,22254
25458,35983
25458,59352
25458,52837
65952,102438
65952,22254
65952,35983
65952,92783
65952,56383
93847,147648
93847,15247
93847,22254
93847,35983
69687,45408
69687,20724
69687,63684
69687,28687
69687,147648
69687,15247
69687,22254
69687,35983
69687,59352
69687,52837
24863,63684
24863,28687
24863,59093
24863,6151
24863,147648
24863,22254
24863,35983
24863,98041
24863,52837
104622,39499
104622,126199
104622,122251
104622,45408
104622,20724
104622,54026
104622,103542
104622,20872
104622,63684
104622,28687
104622,59093
104622,147648
104622,15247
104622,22254
104622,35983
104622,59352
104622,52837
104622,93955
59352,22254
59352,35983
59252,41391
59252,45408
59252,33249
59252,97979
59252,4099
59252,3739
59252,15247
59252,60009
59252,22254
59252,117130
59252,92569
59252,105287
94707,78152
94707,22835
94707,94646
103140,22254
103140,71995
103140,53485
121481,54453
121481,78152
121481,102397
121481,102715
121481,145745
121481,80147
121481,97979
121481,142563
121481,3739
121481,134183
121481,22254
121481,71995
121481,66837
121481,117130
121481,92569
121481,101580
121481,63598
121481,105287
71995,22254
71995,103140
66837,78152
66837,22254
66837,105287
67781,78152
67781,41391
59397,78152
59397,94646
59397,71995
59397,105287
53485,22254
134265,22254
134265,35983
134265,53485
74862,78152
74862,94646
6682,43216
6682,78152
6682,10697
78110,54453
78110,43216
78110,78152
78110,7584
78110,13514
78110,105078
78110,10697
78110,84985
78110,72132
78110,22835
78110,68131
78110,114020
78110,117130
72900,120524
72900,22254
117130,43216
117130,92741
106451,54026
106451,109966
55959,39499
55959,48784
55959,45408
55959,63684
55959,28687
55959,59093
55959,6151
55959,147648
55959,102438
55959,58623
55959,3291
55959,15247
55959,22254
55959,35983
55959,105386
55959,48822
55959,92783
55959,59352
55959,23533
55959,56383
55959,52837
55959,134418
55959,88862
23533,39499
63260,39499
63260,22254
68928,78152
68928,106498
68928,66709
68928,57490
68928,22835
68928,105287
10615,78152
10615,57490
10615,13514
10615,10697
10615,84985
10615,22835
10615,114020
10615,56448
10615,96610
10615,124122
53632,22254
53632,111124
53632,35983
131422,98876
131422,43216
131422,81287
131422,57490
131422,13514
131422,92741
131422,22254
110951,120524
110951,116276
24816,20724
24816,54026
24816,22254
24816,35983
56383,22254
56383,92783
99351,78152
99351,10697
99351,22835
99351,114020
99351,96610
102917,90534
102917,98706
102917,100789
81323,43216
81323,78152
81323,10697
81323,22835
81323,94646
81323,6682
81323,127038
81323,46261
81323,105287
81323,26489
81323,75006
81323,85421
56448,43216
56448,78152
56448,57490
56448,10697
56448,94646
20878,43216
20878,78152
20878,57490
20878,10697
20878,22835
20878,114020
20878,6682
20878,96610
3819,120524
3819,22254
52837,63684
52837,35983
52837,59352
109841,120524
109841,22254
109841,92783
10558,45408
10558,20724
10558,54026
10558,105884
10558,97979
10558,4099
10558,3739
10558,15247
10558,22254
10558,101580
64743,54453
64743,48784
64743,38839
64743,106030
64743,45408
64743,20724
64743,33249
64743,54026
64743,102397
64743,102715
64743,145745
64743,105884
64743,119008
64743,34857
64743,13145
64743,97979
64743,92045
64743,142563
64743,4099
64743,3739
64743,6690
64743,15247
64743,22254
64743,116276
64743,59252
64743,117130
64743,92569
64743,101580
64743,110238
64743,59375
64743,63598
64743,105287
136816,78152
136816,54026
136816,60009
136816,105287
93955,45408
93955,20724
93955,54026
93955,15247
93955,22254
93955,35983
51650,78152
51650,120211
51650,45408
51650,20724
51650,54026
51650,119008
51650,99188
51650,15247
51650,22254
51650,35983
51650,93955
51650,105287
4769,78152
4769,23908
4769,120211
4769,126199
4769,106030
4769,122251
4769,45408
4769,20724
4769,33249
4769,54026
4769,102715
4769,145745
4769,105884
4769,119008
4769,97979
4769,92045
4769,142563
4769,4099
4769,3739
4769,6690
4769,117406
4769,15247
4769,60009
4769,22254
4769,59252
4769,71995
4769,134265
4769,43073
4769,92569
4769,101580
4769,109966
4769,110238
4769,45177
4769,63598
4769,105287
43073,78152
43073,120211
43073,106030
43073,45408
43073,20724
43073,54026
43073,145745
43073,105884
43073,119008
43073,28687
43073,59093
43073,97979
43073,142563
43073,4099
43073,3739
43073,117406
43073,15247
43073,22254
43073,71995
43073,134265
43073,117130
43073,92569
43073,101580
43073,110238
43073,45177
43073,105287
117096,78152
117096,135402
117096,119008
117096,106498
117096,66709
117096,57490
117096,68928
12797,78152
12797,120211
12797,126199
12797,122251
12797,45408
12797,20724
12797,54026
12797,103542
12797,20872
12797,145745
12797,105884
12797,119008
12797,15247
12797,22254
12797,134265
12797,101580
12797,107380
12797,109966
12797,63598
12797,105287
31728,106498
31728,66709
31728,68928
127038,128481
127038,98876
127038,43216
127038,12861
127038,78152
127038,59793
127038,110194
127038,90499
127038,147648
127038,99188
127038,52302
127038,81287
127038,7584
127038,57490
127038,13514
127038,84985
127038,22835
127038,92741
127038,35983
127038,59352
127038,105287
127038,26489
113567,63684
113567,15247
113567,22254
113567,35983
92569,122251
92569,45408
92569,20724
92569,54026
92569,97979
92569,4099
92569,3739
92569,15247
92569,22254
92569,71995
92569,101580
101580,20724
101580,54026
101580,15247
101580,22254
70309,126199
70309,122251
70309,45408
70309,20724
70309,54026
70309,103542
70309,69784
70309,20872
70309,102715
70309,105884
70309,59459
70309,28687
70309,59093
70309,15247
70309,22254
70309,77498
70309,134265
70309,93955
70309,101580
116986,126199
116986,45408
116986,20724
116986,54026
116986,15247
116986,22254
116986,59657
109039,126199
109039,122251
109039,45408
109039,20724
109039,54026
109039,105884
109039,28687
109039,59093
109039,97979
109039,4099
109039,3739
109039,15247
109039,22254
109039,134265
109039,10558
109039,93955
109039,101580
122556,78152
122556,23908
122556,120211
122556,106030
122556,117455
122556,122251
122556,102300
122556,45408
122556,20724
122556,33249
122556,54026
122556,103542
122556,69784
122556,20872
122556,16815
122556,102715
122556,145745
122556,119008
122556,101901
122556,59459
122556,28687
122556,59093
122556,7802
122556,136595
122556,97979
122556,142563
122556,4099
122556,3739
122556,51068
122556,6690
122556,117406
122556,15247
122556,60009
122556,94646
122556,22254
122556,103140
122556,71995
122556,53485
122556,134265
122556,136816
122556,43073
122556,101580
122556,70309
122556,45177
122556,63598
122556,105287
44671,128481
44671,98876
44671,95792
44671,17033
44671,48784
44671,38839
44671,45408
44671,20724
44671,145745
44671,119008
44671,104990
44671,147648
44671,97979
44671,4099
44671,3739
44671,117406
44671,99188
44671,134183
44671,15247
44671,81287
44671,57490
44671,56108
44671,22835
44671,92741
44671,52837
44671,93955
44671,43073
44671,92569
44671,101580
44671,45177
44671,105287
44671,26489
53033,78152
53033,120211
53033,45408
53033,20724
53033,54026
53033,145745
53033,119008
53033,15247
53033,60009
53033,22254
53033,71995
53033,43073
53033,92569
53033,105287
102537,78152
102537,23908
102537,120211
102537,106030
102537,117455
102537,122251
102537,54026
102537,102715
102537,145745
102537,116876
102537,34857
102537,136595
102537,97979
102537,142563
102537,3739
102537,117406
102537,15247
102537,60009
102537,103140
102537,71995
102537,59397
102537,134265
102537,43073
102537,45177
102537,63598
102537,105287
107380,45408
107380,20724
107380,54026
107380,15247
107380,22254
107380,101580
88862,54026
88862,3291
88862,105386
88862,96610
8885,47405
104470,45408
104470,20724
104470,54026
104470,15247
104470,22254
104470,92569
104470,101580
109966,78152
109966,120211
109966,54026
109966,94646
109966,63598
109966,105287
110238,78152
110238,120211
110238,54026
110238,145745
110238,60009
110238,103140
110238,134265
110238,43073
45177,120211
45177,126199
45177,106030
45177,122251
45177,45408
45177,20724
45177,54026
45177,102397
45177,145745
45177,119008
45177,28687
45177,59093
45177,97979
45177,142563
45177,4099
45177,3739
45177,15247
45177,22254
45177,71995
45177,134265
45177,117130
45177,43073
45177,92569
45177,101580
45177,110238
45177,105287
59375,54453
59375,45408
59375,20724
59375,54026
59375,102397
59375,105884
59375,22254
59375,134265
59375,92569
59375,101580
63598,78152
63598,120211
63598,54026
63598,145745
63598,94646
46261,43216
46261,78152
46261,22835
46261,94646
46261,26489
105287,78152
105287,26489
26489,43216
26489,78152
26489,22835
26489,105287
102474,126199
102474,122251
102474,45408
102474,20724
102474,54026
102474,103542
102474,69784
102474,20872
102474,102397
102474,105884
102474,59459
102474,28687
102474,59093
102474,6151
102474,97979
102474,4099
102474,3739
102474,15247
102474,22254
102474,134265
102474,93955
102474,92569
102474,101580
115313,78152
115313,106030
115313,122251
115313,54026
115313,145745
115313,97979
115313,142563
115313,3739
115313,22835
115313,71995
115313,105287
59657,45408
59657,20724
59657,54026
59657,22254
59657,101580
53074,150189
53074,22254
53074,35983
48985,78152
48985,22835
48985,94646
68973,43216
68973,78152
68973,22835
68973,94646
124122,43216
124122,78152
124122,57490
124122,22835
124122,94646
135613,128481
135613,98876
135613,39499
135613,43216
135613,12861
135613,78152
135613,63684
135613,104990
135613,28687
135613,59093
135613,6151
135613,147648
135613,51068
135613,99188
135613,15247
135613,81287
135613,57490
135613,118598
135613,22835
135613,92741
135613,22254
135613,35983
135613,59352
135613,52837
135613,105287
104144,43216
104144,78152
104144,97971
104144,7584
104144,57490
104144,92741
104144,94646
55381,43216
55381,78152
55381,59793
55381,80245
55381,110194
55381,90499
55381,104990
55381,99188
55381,8979
55381,24855
55381,137609
55381,52302
55381,3291
55381,118718
55381,102923
55381,114778
55381,140067
55381,57490
55381,13514
55381,10697
55381,22835
55381,114020
55381,94646
55381,81323
55381,56448
55381,96610
55381,127038
55381,88862
55381,46261
55381,105287
55381,26489
55381,124122
55381,147133
55381,116293
55381,81275
55381,75006
55381,85421
55381,83408
147133,43216
147133,78152
147133,59793
147133,81497
147133,102438
147133,52302
147133,57490
147133,10697
147133,94646
147133,6682
147133,56448
116293,43216
116293,78152
116293,59793
116293,80245
116293,110194
116293,90499
116293,24855
116293,52302
116293,3291
116293,102923
116293,57490
116293,10697
116293,22835
116293,114020
116293,56448
116293,96610
116293,127038
116293,88862
116293,46261
116293,105287
116293,26489
116293,55381
116293,147133
116293,75006
116293,85421
81275,43216
81275,78152
81275,59793
81275,110194
81275,90499
81275,8979
81275,52302
81275,3291
81275,102923
81275,57490
81275,10697
81275,22835
81275,114020
81275,56448
81275,96610
81275,88862
81275,105287
81275,26489
81275,124122
81275,147133
81275,75006
81275,85421
75006,43216
75006,78152
75006,59793
75006,80245
75006,110194
75006,90499
75006,52302
75006,3291
75006,102923
75006,57490
75006,10697
75006,22835
75006,114020
75006,81323
75006,56448
75006,96610
75006,88862
75006,105287
75006,26489
75006,147133
75006,85421
85421,43216
85421,78152
85421,59793
85421,110194
85421,90499
85421,104990
85421,99188
85421,102438
85421,52302
85421,3291
85421,102923
85421,81287
85421,4279
85421,57490
85421,10697
85421,22835
85421,114020
85421,92741
85421,92783
85421,59352
85421,6682
85421,56448
85421,96610
85421,127038
85421,88862
85421,46261
85421,105287
85421,26489
85421,147133
85421,75006
83408,78152
83408,59793
83408,81497
83408,52302
83408,10697
83408,94646
83408,56448
83408,147133
16305,78152
16305,59793
16305,110194
16305,90499
16305,52302
16305,3291
16305,118718
16305,114778
16305,62696
16305,22835
16305,94646
16305,55089
16305,81323
16305,56448
16305,127038
16305,88862
16305,46261
16305,105287
16305,124122
16305,147133
16305,75006
16305,85421
16305,83408
